url,wā,title,ingoa_kaikōrero,paragraph_number,kōrero_waenga
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/49HansS_20090730_00000859/flavell-te-ururoa-port-nicholson-block-taranaki-wh%C4%81nui,30-Jul-2009  ,"Flavell, Te Ururoa: Port Nicholson Block (Taranaki WhÄnui ki Te Upoko o Te Ika) Claims Settlement Bill â Third Reading  ",Te Ururoa Flavell  ,5,"['E kī ana te kōrero a te waiata: “titiro titiro ki te maunga tītōhea runga o Parihaka, Wai-te-toroa, Ngāti Moeahu, Ngāti Haupoto ko te tākiritanga i te kahu o Wikitōria, kaitoa, kaitoa. Ko Tohu ko Te Whiti ngā manu e rua i patu te hoariri ki te rangimārie, kss auē, kss auē. Ahakoa te pahūtanga o Parihaka uē, uē, uē, hā!” Ko te tūmanako i oti pai tērā momo karakia, tērā momo waiata, tērā momo kōrero i te mea, arā noa atu ngā kōrero o roto i tērā ngeri me kī, tērā waiata.']"
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/49HansS_20090730_00000859/flavell-te-ururoa-port-nicholson-block-taranaki-wh%C4%81nui,30-Jul-2009  ,"Flavell, Te Ururoa: Port Nicholson Block (Taranaki WhÄnui ki Te Upoko o Te Ika) Claims Settlement Bill â Third Reading  ",Te Ururoa Flavell  ,6,"['Kei mua koutou i te kahu o Wikitōria, kei mua koutou i te kahu o Wikitōria. Ko tae mai te āhuatanga o te raukura ko Te Whiti tērā, ko Tohu Kākahi tērā. E kare mā he wiki nui tēnei. Āe, ko te Wiki o te Reo Māori; āe i tēnei wiki i kōrerohia te āhuatanga o te pire mō Matariki, kia noho a Matariki hei rā whakanui mō te motu, ko ētahi kei te whakaae, ko ētahi kāore anō kia areare mai ngā taringa ki te kōrero. I te tīmatanga o te wiki nei i whakanuia te āhuatanga o Kāterina Heikōkō Mataira mō te āhuatanga o tana matatau ki te āhuatanga o tō tātou reo; i te ahiahi nei i runga i ngā pikinga ki te Whare Pāremata i tae mai ngā tamariki nohinohi nei, ki te kī ki te motu me mutu i te āhuatanga patu tamariki. He aha te āhuatanga ki runga o Parihaka? Patua te hoariri ki te rangimārie. Nō reira ko koutou tēnei kua tatū mai, e whai tonu nei i te wairua o tērā waihotanga mai. Koinei te aroha atu ki tā koutou haerenga mai. Ko te nuinga o ngā whakataunga kerēme, ē, ka riro mā te Karauna e muru i āna hara, e kī atu āe, engari nā runga i tā koutou whakaaetanga ko koutou tēnei e kī ana kāti, kua are mai ngā taringa ki wā koutou kōrero, kei te pai, kei te pai, kei te pai. Me waiho mā te rangimārie tāua e tūhonohono, ko koutou tēnei e whai nei i tēnā tauira, koinei te aroha atu ki a koutou katoa. Tēnā koutou, haramai.']"
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/49HansS_20090730_00000859/flavell-te-ururoa-port-nicholson-block-taranaki-wh%C4%81nui,30-Jul-2009  ,"Flavell, Te Ururoa: Port Nicholson Block (Taranaki WhÄnui ki Te Upoko o Te Ika) Claims Settlement Bill â Third Reading  ",Te Ururoa Flavell  ,7,"['Kua kōrerohia te āhuatanga o ngā mate mō te rua tekau mā rua aha rānei ngā tau kua roa koutou e tatari ana. E hia kē nei te hunga kua ngaro atu i roto i te āhuatanga o te raukura. Kawea mai te āhuatanga o ngā mate huhua o te wā kei aku rangatira, kia arare mai ngā taringa o ngā mema o te Whare Pāremata i te wairua o tēnei rangi. I te wā i noho au i waenganui i a koutou o roto o Taranaki i raro i te maunga tītōhea, i pātai au i te pātai ki au anō. Me pēhea e taea ai e wai rānei te rongo i te mamae o te muru me te raupatu mēnā karekau ō whenua, mēnā kua murua tērā whenua i raro i ō waewae? Pēhea e taea ai te rongo i te mamae i ngā taumahatanga? Ko au tētahi i haere ki Parihaka i te tekau mā waru, tekau mā whitu ia marama, ia marama, ia marama. Ko ngā tamariki, ko ngā mokopuna i kōrero mō te āhuatanga o te muru me te raupatu. I rongo ngā taringa i te āhuatanga o te tangi o te roimata, ngā kōrero mō te ekenga o te Karauna ki runga o Parihaka, ā, pērā anō hoki, arā, ki te motu koinei te raruraru kua kite mai ai i roto i ngā kerēme. Nō reira, he mea pai tā koutou haramai, ahakoa te pōuri o te ngākau i te mea, ka pānuitia ā ngā rā kei mua i te aroaro ko ngā kōrero kua puta i te Whare Pāremata i te rangi nei. Ka mutu ka rongo tātou, ka rongo ngā tamariki ngā mokopuna ā te wā ko ngā kōrero i puta i te rangi nei.']"
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/49HansS_20090730_00000859/flavell-te-ururoa-port-nicholson-block-taranaki-wh%C4%81nui,30-Jul-2009  ,"Flavell, Te Ururoa: Port Nicholson Block (Taranaki WhÄnui ki Te Upoko o Te Ika) Claims Settlement Bill â Third Reading  ",Te Ururoa Flavell  ,8,"['Engari he paku pātai tāku; he whare tāku kei roto o Korokoro; āe, kua rongo ngā kōrero a te Minita ko tana kī mai, ē, ko te wāhanga whenua o Korokoro nō koutou, nō reira me pēnei rawa taku kōrero, mēnā e pai ana kia whai wāhi pakupaku nei a Te Ururoa i waenganui i a Korokoro mō te wā poto i au e noho ana i te Whare Pāremata, hei wāhi noho mō māua ko taku tamaiti, i a ia i te whare wānanga, i au i konei, he wāhanga whenua pakupaku noa iho e hoa mā, nā runga i te āhuatanga o te hononga ā-toto nei waku tamariki tāku e kōrero nei, waku tamariki tēnei e kōrerohia, nei kia whai wāhi o roto i ngā whiriwhiringa. Ehara he kōrero, he kōrero, he kōrero.']"
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/49HansS_20090730_00000859/flavell-te-ururoa-port-nicholson-block-taranaki-wh%C4%81nui,30-Jul-2009  ,"Flavell, Te Ururoa: Port Nicholson Block (Taranaki WhÄnui ki Te Upoko o Te Ika) Claims Settlement Bill â Third Reading  ",Te Ururoa Flavell  ,9,"['Ā, me kōrero au mō te wā poto nei mō te āhuatanga ki tā koutou whakaaro nui ki te āhuatanga o tērā kōrero ki te Karauna ā kō ake nei, ā kō ake nei ka kōrerohia tērā take i raro nei. Hei aku rangatira, ki taku mōhio koinei te wā tuatahi kua tū ake tētahi iwi ki te\r\n kī ki te Karauna, kei te pai kua rongo, kua mārama, kua hokia mai te whenua, me haere tāua ki te paerangi. Me haere tāua tahi ki te paerangi. Ko te tūmanako ia ka rongo ngā nūpepa i tērā kōrero me ngā pouaka whakaata, kia rongo te motu ehara a te iwi Māori i te iwi matapiko. He ngākau nui o roto i te iwi Māori, anā, ko koutou te tauira, whakaatu nei i te aroha a tētahi ki tētahi, i kōrerohia e rātou i te wā i a rātou.']"
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/49HansS_20090730_00000859/flavell-te-ururoa-port-nicholson-block-taranaki-wh%C4%81nui,30-Jul-2009  ,"Flavell, Te Ururoa: Port Nicholson Block (Taranaki WhÄnui ki Te Upoko o Te Ika) Claims Settlement Bill â Third Reading  ",Te Ururoa Flavell  ,10,"['Nō reira, kāti ake. Te tūmanako ia ka tere pau wā tātou kōrero, ka tere mutu wā tātou kōrero kia eke ki raro kia hainatia te pepa, kia noho kōhatu ngā kōrero i runga pepa mō ake nei. Hoi anō ko tāku hei kupu whakamutunga, ki a koe Tā Paora tēnā koe, haramai rā ki tō Whare. Ki a koutou ngā kaikōrero mō te iwi, Ngātata ko koutou tēnā, arā anō wētahi i ārahi i tēnei kaupapa ki tōna mutunga, me mihi rā ki a koutou me tā koutou whakaaro nui. E tika ana tā te mema nā, tā te mema o te Nāhinara, arā anō wētahi raruraru engari, waiho tērā mā te iwi Māori e whakatika. Tēnā koutou, tēnā koutou, tēnā koutou katoa.']"
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/49HansS_20090730_00000859/flavell-te-ururoa-port-nicholson-block-taranaki-wh%C4%81nui,30-Jul-2009  ,"Flavell, Te Ururoa: Port Nicholson Block (Taranaki WhÄnui ki Te Upoko o Te Ika) Claims Settlement Bill â Third Reading  ",Te Ururoa Flavell  ,11,"['[', <em>Greetings to the people. Welcome to the raukura plume, welcome to the raukura plume. Let me state thus: this, the high path in the presence of this demigod, of this god, of this principal people, of Rangi, who stands above, and Papatūānuku, who lies here; may the paths of Tāne converge this night before the dawn. My heart darkens at the treatment you have endured in coming here today to listen to the Crown admit its wrongs. I acknowledge you, the people.</em>, <strong></strong>]"
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/49HansS_20090730_00000859/flavell-te-ururoa-port-nicholson-block-taranaki-wh%C4%81nui,30-Jul-2009  ,"Flavell, Te Ururoa: Port Nicholson Block (Taranaki WhÄnui ki Te Upoko o Te Ika) Claims Settlement Bill â Third Reading  ",Te Ururoa Flavell  ,12,"['\n', <em>The member Mita Ririnui made a very good point in his speech—acknowledgments, my kin—declaring that his entire speech would be delivered in our Māori language. The rules of this House direct that all speeches delivered in our language be rendered piecemeal to allow for an English interpretation. This type of interpreting makes it hard for Māori speakers, because it interrupts the natural flow. Today, Mita has challenged this shabby treatment of the Māori language; he has shown how Māori should be spoken here: one delivery from start to end, uninterrupted. This descendant of the ancestral canoe Te Arawa will follow his lead.</em>, '\n', <strong>
</strong>, '\n']"
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/49HansS_20090730_00000859/flavell-te-ururoa-port-nicholson-block-taranaki-wh%C4%81nui,30-Jul-2009  ,"Flavell, Te Ururoa: Port Nicholson Block (Taranaki WhÄnui ki Te Upoko o Te Ika) Claims Settlement Bill â Third Reading  ",Te Ururoa Flavell  ,13,"['\n', <em>I stand here proud to say I married into your iwi. My partner is Taranaki Tūturu, Te Pūniho of Parihaka and Ngāti Ruanui. Therefore, the blood of my children, part Te Arawa, part Taranaki, will form the basis of my speech this afternoon.</em>, '\n', <strong>
</strong>, '\n']"
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/49HansS_20090730_00000859/flavell-te-ururoa-port-nicholson-block-taranaki-wh%C4%81nui,30-Jul-2009  ,"Flavell, Te Ururoa: Port Nicholson Block (Taranaki WhÄnui ki Te Upoko o Te Ika) Claims Settlement Bill â Third Reading  ",Te Ururoa Flavell  ,14,"['\n', <em>To recite part of a waiata: “set your gaze upon the barren mountain that looms over Parihaka, over Wai-te-toroa, and in the presence of Ngāti Moeahu and Ngāti Haupoto, throwing off the garments from Queen Victoria. Good job! Good job! Tohu and Te Whiti, the two birds who triumphed over their foes, with love as their weapon. Heedless to the thunder that reverberates over Parihaka, uē, uē, uē ha.” I trust that my rendition was not too poor, because that change has many layers of meanings and understandings.</em>, '\n', <strong>
</strong>, '\n']"
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/49HansS_20090730_00000859/flavell-te-ururoa-port-nicholson-block-taranaki-wh%C4%81nui,30-Jul-2009  ,"Flavell, Te Ururoa: Port Nicholson Block (Taranaki WhÄnui ki Te Upoko o Te Ika) Claims Settlement Bill â Third Reading  ",Te Ururoa Flavell  ,15,"['\n', <em>O people of Te Whiti, of Tohu, the people of the raukura feather, you are here present in the sanctum of Queen Victoria. This has been a momentous week, being Māori Language Week. Further, the bill seeking statutory recognition for Matariki was debated in the House; some agree, some do not. Kāterina Heikōkō Mataira was honoured for her efforts to preserve the language; and this afternoon on the steps of Parliament there gathered many young children to promote non-violence. I recall the guiding principles of Parihaka: through goodwill you will overcome your foe. You, the iwi, have kept true to that legacy; that makes the occasion more poignant. In most claims settlements, the Crown admits the wrongfulness of its actions. However, in this instance, you, the people, have said: enough; let peace weave us in unity. You have followed this path, so I extend love to you all. Greetings, and welcome to you all.</em>, '\n', <strong>
</strong>, '\n']"
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/49HansS_20090730_00000859/flavell-te-ururoa-port-nicholson-block-taranaki-wh%C4%81nui,30-Jul-2009  ,"Flavell, Te Ururoa: Port Nicholson Block (Taranaki WhÄnui ki Te Upoko o Te Ika) Claims Settlement Bill â Third Reading  ",Te Ururoa Flavell  ,16,"['\n', <em>Members before me have spoken of the people of the iwi who have passed on in the 22 years since the claim was lodged. You have lost many who were involved in the claims from the start; but they are here now, upon your shoulders, symbolised by the
 raukura plume. People, let our lamentations resound in this House so that members hear the deeper meanings of this day. When living amongst you in Taranaki under the shelter of the mountain, I would ponder the following question: how can you truly understand the pain and trauma of confiscation if you yourself have not had your lands taken from beneath your feet? Each month, on the 17th and 18th days, I would join with others at Parihaka. There, the young people would speak about the confiscations and the plundering, and when the discussions inevitably turned to the invasion of Parihaka by the Crown, the tears flowed freely. It is a good thing that you have come, although I have misgivings that the matters stated today in the House of Parliament will remain on the public record. The children and the grandchildren will be able to read the words uttered today.</em>, '\n', <strong>
</strong>, '\n']"
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/49HansS_20090730_00000859/flavell-te-ururoa-port-nicholson-block-taranaki-wh%C4%81nui,30-Jul-2009  ,"Flavell, Te Ururoa: Port Nicholson Block (Taranaki WhÄnui ki Te Upoko o Te Ika) Claims Settlement Bill â Third Reading  ",Te Ururoa Flavell  ,17,"['\n', <em>But I have a small request. I have a house at Korokoro. The Minister has stated that Korokoro now belongs to the iwi. Might I be able to retain my residence at Korokoro for a short period, while I serve my time in this House and my son attends university? My friends, a small piece of land for Te Ururoa, and let us not forget the blood ties of my children! But I jest—an attempt at humour!</em>, '\n', <strong>
</strong>, '\n']"
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/49HansS_20090730_00000859/flavell-te-ururoa-port-nicholson-block-taranaki-wh%C4%81nui,30-Jul-2009  ,"Flavell, Te Ururoa: Port Nicholson Block (Taranaki WhÄnui ki Te Upoko o Te Ika) Claims Settlement Bill â Third Reading  ",Te Ururoa Flavell  ,18,"['\n', <em>Let me talk now of the signing that will follow the proceedings of the House, and your magnanimous gesture to the Crown. In my knowledge, this is the first time that an iwi has said to the Crown: it is good, all have heard and all understand; the land has been returned, so let us walk as one into the future. It is my real hope that the media highlights this settlement, so that the country knows that Māori are not a mean people; rather, they have goodwill in abundance. You are the shining example of this legacy spoken of by your forebears.
 </em>, '\n', <strong>
</strong>, '\n']"
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/49HansS_20090730_00000859/flavell-te-ururoa-port-nicholson-block-taranaki-wh%C4%81nui,30-Jul-2009  ,"Flavell, Te Ururoa: Port Nicholson Block (Taranaki WhÄnui ki Te Upoko o Te Ika) Claims Settlement Bill â Third Reading  ",Te Ururoa Flavell  ,19,"['\n', <em>But enough—it would be a good thing if our debate ended soon, so that the document can be signed and the words therein stand for ever. In conclusion, greetings, Sir Paul, welcome back to the House. To the representatives of the people, to you Ngātata and the others who brought the claims to their conclusion, I congratulate you on your vision and sense of purpose. The National member who stood up before me is quite right, there are problems amongst Māori; however, leave those for Māori to address. Greetings to you, greetings to you, and greetings to you all. Thank you</em>, '\n', <strong>
</strong>, '.]']"
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/49HansS_20090730_00000828/henare-tau-port-nicholson-block-taranaki-wh%C4%81nui-ki-te,30-Jul-2009  ,"Henare, Tau: Port Nicholson Block (Taranaki WhÄnui ki Te Upoko o Te Ika) Claims Settlement Bill â Third Reading  ",Tau Henare; Te Ururoa Flavell; Ruth Dyson  ,1,['[Volume:656;Page:5329]']
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/49HansS_20090730_00000828/henare-tau-port-nicholson-block-taranaki-wh%C4%81nui-ki-te,30-Jul-2009  ,"Henare, Tau: Port Nicholson Block (Taranaki WhÄnui ki Te Upoko o Te Ika) Claims Settlement Bill â Third Reading  ",Tau Henare; Te Ururoa Flavell; Ruth Dyson  ,2,"['\n', <a name=""time_15:36:57""></a>, '\n', <strong>Hon TAU HENARE (National)</strong>, '\n', <strong>:</strong>, ' Te mea tuatahi, tēnei mihi ki Te Rangatira o te Whare nei, a Lockwood Smith, me tana kaha, me tana mita o tō tātou reo i roto i te Wiki o te Reo Māori. Ka huri au ki te mihi nui atu ki a koutou ngā mōrehu o ngā aituā. Nō reira, tēnā koutou, tēnā koutou, tēnā koutou katoa.']"
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/49HansS_20090730_00000828/henare-tau-port-nicholson-block-taranaki-wh%C4%81nui-ki-te,30-Jul-2009  ,"Henare, Tau: Port Nicholson Block (Taranaki WhÄnui ki Te Upoko o Te Ika) Claims Settlement Bill â Third Reading  ",Tau Henare; Te Ururoa Flavell; Ruth Dyson  ,3,"['[', <em>The first part of this acknowledgment is to the Speaker of this House, the Hon Lockwood Smith, for his ability to use and pronounce our language faultlessly in Māori
 Language Week. I turn now to extend a huge greeting to you, the survivors of misfortunes. So greetings to you, greetings to you, and greetings to you all</em>, <strong></strong>, '.]']"
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/49HansS_20090730_00000828/henare-tau-port-nicholson-block-taranaki-wh%C4%81nui-ki-te,30-Jul-2009  ,"Henare, Tau: Port Nicholson Block (Taranaki WhÄnui ki Te Upoko o Te Ika) Claims Settlement Bill â Third Reading  ",Tau Henare; Te Ururoa Flavell; Ruth Dyson  ,4,"['It is a pleasure, an honour, and a privilege to stand in the House today after so many years. First of all, I congratulate the team. The team is very big, both on the Government’s side and also on the hau kāinga side. I suppose this is an opportunity for people to speak in platitudes about the hard work and how good we are feeling. I suppose that is good in one way. I do not want to go off the beaten track a wee bit, like I normally do; I want to take the opportunity to remind the nation that until we get to a place where every settlement has been done, we cannot truly be on the road to being a unified nation. I mean that sincerely, to both sides.']"
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/49HansS_20090730_00000828/henare-tau-port-nicholson-block-taranaki-wh%C4%81nui-ki-te,30-Jul-2009  ,"Henare, Tau: Port Nicholson Block (Taranaki WhÄnui ki Te Upoko o Te Ika) Claims Settlement Bill â Third Reading  ",Tau Henare; Te Ururoa Flavell; Ruth Dyson  ,5,"['When one looks at the history as far back as 1839—170 years ago—coincidentally to September 1839, it is a date that rings throughout the nation, because that is really the start of what I would suggest were some clandestine operations by the then colonial Government that were intended to diddle iwi Māori out of what was rightfully theirs. When we get to today and, as my colleague said, reflect on the hard work of the select committee, the Minister, the former Minister, and all those members who worked on the deal over those long, long periods even before we were here, it is incumbent on us to think about what the country can be, and not, I hope, drown ourselves in the platitudes and the good feelings of today. Sure, it is a good day for Taranaki Whānui, but in my humble opinion it could have been even better.']"
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/49HansS_20090730_00000828/henare-tau-port-nicholson-block-taranaki-wh%C4%81nui-ki-te,30-Jul-2009  ,"Henare, Tau: Port Nicholson Block (Taranaki WhÄnui ki Te Upoko o Te Ika) Claims Settlement Bill â Third Reading  ",Tau Henare; Te Ururoa Flavell; Ruth Dyson  ,6,"['My grandfather came to Wellington in the 1920s after taking off with a woman from Wellsford, and ended up in Karori. My father was a born and bred Wellingtonian.']"
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/49HansS_20090730_00000828/henare-tau-port-nicholson-block-taranaki-wh%C4%81nui-ki-te,30-Jul-2009  ,"Henare, Tau: Port Nicholson Block (Taranaki WhÄnui ki Te Upoko o Te Ika) Claims Settlement Bill â Third Reading  ",Tau Henare; Te Ururoa Flavell; Ruth Dyson  ,7,"['\n', <strong>Te Ururoa Flavell</strong>, ': Too much information.']"
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/49HansS_20090730_00000828/henare-tau-port-nicholson-block-taranaki-wh%C4%81nui-ki-te,30-Jul-2009  ,"Henare, Tau: Port Nicholson Block (Taranaki WhÄnui ki Te Upoko o Te Ika) Claims Settlement Bill â Third Reading  ",Tau Henare; Te Ururoa Flavell; Ruth Dyson  ,8,"['\n', <strong>Hon TAU HENARE</strong>, ': The member says that is too much information. My uncle was in the same class as one of the esteemed gentlemen in the gallery. The affinity that my grandfather had with the local people was such that I feel very, very sorry today. I am not filled with joy. I am not filled with happiness. I am actually filled with a lot of sadness that we have come to a point in our history where all we can give is a few buildings, a few dollars, and an apology. I am not suggesting for one minute that we open the Bank of New Zealand—or the Bank of England, or whoever owns it these days—but I suggest that we take the opportunity today, with those good feelings, to look into the future and say “Our nation is unique.” I believe our nation is the best in the world, and it is about time we started recognising the unique difference that we have, as opposed to what Australia, England, America, or wherever has. We need to leverage off the good work, the uniqueness, and the hard work that has been put in by the people in the gallery, the people in this House, and the people of this nation.']"
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/49HansS_20090730_00000828/henare-tau-port-nicholson-block-taranaki-wh%C4%81nui-ki-te,30-Jul-2009  ,"Henare, Tau: Port Nicholson Block (Taranaki WhÄnui ki Te Upoko o Te Ika) Claims Settlement Bill â Third Reading  ",Tau Henare; Te Ururoa Flavell; Ruth Dyson  ,9,"['Taranaki Whānui people were part of the First Echelon contingent of soldiers who crossed our waters back in 1939, which was, coincidentally, 100 years after this all started. Iwi Māori have paid their dues once, twice, and three times over. So it is incumbent on us as a nation not only to recognise that contribution but also to use it to our benefit, and to the nation’s benefit. By that I mean that we need to leverage off our uniqueness and take it around the world. In times of recession, who better than us to lead the way? But I suppose we have to get to the end of the line, in terms of Treaty settlements.']"
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/49HansS_20090730_00000828/henare-tau-port-nicholson-block-taranaki-wh%C4%81nui-ki-te,30-Jul-2009  ,"Henare, Tau: Port Nicholson Block (Taranaki WhÄnui ki Te Upoko o Te Ika) Claims Settlement Bill â Third Reading  ",Tau Henare; Te Ururoa Flavell; Ruth Dyson  ,10,"['I do not want to speak for too long, but I must, at this point, make some comments about Ngāti Tama. I ask members to forgive me if I upset a few people; I am not usually like that.\r\n ']"
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/49HansS_20090730_00000828/henare-tau-port-nicholson-block-taranaki-wh%C4%81nui-ki-te,30-Jul-2009  ,"Henare, Tau: Port Nicholson Block (Taranaki WhÄnui ki Te Upoko o Te Ika) Claims Settlement Bill â Third Reading  ",Tau Henare; Te Ururoa Flavell; Ruth Dyson  ,11,"['\n', <strong>Hon Ruth Dyson</strong>, ': It’s not about you.']"
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/49HansS_20090730_00000828/henare-tau-port-nicholson-block-taranaki-wh%C4%81nui-ki-te,30-Jul-2009  ,"Henare, Tau: Port Nicholson Block (Taranaki WhÄnui ki Te Upoko o Te Ika) Claims Settlement Bill â Third Reading  ",Tau Henare; Te Ururoa Flavell; Ruth Dyson  ,12,"['\n', <strong>Hon TAU HENARE</strong>, ': No, it is not about me, and thankfully it is not about that member either. While the select committee was involved in its tiny part—and I do mean very tiny, in terms of the whole issue—the issue of Ngāti Tama came up in terms of\r\n whether we should agree with an opt-out clause. The select committee was quite strong in its recommendation that it hoped the opt-out clause in the Port Nicholson Block (Taranaki Whānui ki Te Upoko o Te Ika) Claims Settlement Bill would not be used as a precedent for other settlements. I have to absolutely agree.']"
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/49HansS_20090730_00000828/henare-tau-port-nicholson-block-taranaki-wh%C4%81nui-ki-te,30-Jul-2009  ,"Henare, Tau: Port Nicholson Block (Taranaki WhÄnui ki Te Upoko o Te Ika) Claims Settlement Bill â Third Reading  ",Tau Henare; Te Ururoa Flavell; Ruth Dyson  ,13,"['It is all right to start at a point and start negotiating as a team, but when we get closer to that final hurdle I do not think it is right for groups to pull out because they are not happy with it. The right time to pull out is at the beginning, not at the end. If we are part of the team, then it is incumbent on us to see it through. If there are issues, they should be sorted out in a manner that is more appropriate than in a select committee.']"
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/49HansS_20090730_00000828/henare-tau-port-nicholson-block-taranaki-wh%C4%81nui-ki-te,30-Jul-2009  ,"Henare, Tau: Port Nicholson Block (Taranaki WhÄnui ki Te Upoko o Te Ika) Claims Settlement Bill â Third Reading  ",Tau Henare; Te Ururoa Flavell; Ruth Dyson  ,14,"['My final words are that the Government should never be put in the position of choosing whom to deal with. That is not its job. That responsibility lies with iwi Māori. I put out this warning not only to Māori but also to the Crown: never ever get into the position of thinking that the Crown will be the arbiter of where the issues are and where the raruraru is. That decision is for iwi Māori to make, not for the Crown to make. Yes, I am a wee bit happy because they do get the deal, and from here on it is all up to them. I thank you, Mr Deputy Speaker, for the opportunity to speak in this debate.\r\n ', <em></em>, <strong></strong>]"
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/49HansS_20090730_00000828/henare-tau-port-nicholson-block-taranaki-wh%C4%81nui-ki-te,30-Jul-2009  ,"Henare, Tau: Port Nicholson Block (Taranaki WhÄnui ki Te Upoko o Te Ika) Claims Settlement Bill â Third Reading  ",Tau Henare; Te Ururoa Flavell; Ruth Dyson  ,15,"['Me mihi au ki a koutou ngā mōrehu o ngā aituā, ngā mōrehu o Taranaki Whānui.']"
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/49HansS_20090730_00000828/henare-tau-port-nicholson-block-taranaki-wh%C4%81nui-ki-te,30-Jul-2009  ,"Henare, Tau: Port Nicholson Block (Taranaki WhÄnui ki Te Upoko o Te Ika) Claims Settlement Bill â Third Reading  ",Tau Henare; Te Ururoa Flavell; Ruth Dyson  ,16,"['[', <em>I must acknowledge you, the survivors of misfortunes, and Taranaki Whānui</em>, <strong></strong>, '.]']"
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/49HansS_20090730_00000828/henare-tau-port-nicholson-block-taranaki-wh%C4%81nui-ki-te,30-Jul-2009  ,"Henare, Tau: Port Nicholson Block (Taranaki WhÄnui ki Te Upoko o Te Ika) Claims Settlement Bill â Third Reading  ",Tau Henare; Te Ururoa Flavell; Ruth Dyson  ,1,['[Volume:656;Page:5329]']
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/49HansS_20090730_00000828/henare-tau-port-nicholson-block-taranaki-wh%C4%81nui-ki-te,30-Jul-2009  ,"Henare, Tau: Port Nicholson Block (Taranaki WhÄnui ki Te Upoko o Te Ika) Claims Settlement Bill â Third Reading  ",Tau Henare; Te Ururoa Flavell; Ruth Dyson  ,2,"['\n', <a name=""time_15:36:57""></a>, '\n', <strong>Hon TAU HENARE (National)</strong>, '\n', <strong>:</strong>, ' Te mea tuatahi, tēnei mihi ki Te Rangatira o te Whare nei, a Lockwood Smith, me tana kaha, me tana mita o tō tātou reo i roto i te Wiki o te Reo Māori. Ka huri au ki te mihi nui atu ki a koutou ngā mōrehu o ngā aituā. Nō reira, tēnā koutou, tēnā koutou, tēnā koutou katoa.']"
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/49HansS_20090730_00000828/henare-tau-port-nicholson-block-taranaki-wh%C4%81nui-ki-te,30-Jul-2009  ,"Henare, Tau: Port Nicholson Block (Taranaki WhÄnui ki Te Upoko o Te Ika) Claims Settlement Bill â Third Reading  ",Tau Henare; Te Ururoa Flavell; Ruth Dyson  ,3,"['[', <em>The first part of this acknowledgment is to the Speaker of this House, the Hon Lockwood Smith, for his ability to use and pronounce our language faultlessly in Māori
 Language Week. I turn now to extend a huge greeting to you, the survivors of misfortunes. So greetings to you, greetings to you, and greetings to you all</em>, <strong></strong>, '.]']"
https://www.parliament.nz/en/pb/hansard-debates/rhr/document/49HansS_20090730_00000828/henare-tau-port-nicholson-block-taranaki-wh%C4%81nui-ki-te,30-Jul-2009  ,"Henare, Tau: Port Nicholson Block (Taranaki WhÄnui ki Te Upoko o Te Ika) Claims Settlement Bill â Third Reading  ",Tau Henare; Te Ururoa Flavell; Ruth Dyson  ,4,"['It is a pleasure, an honour, and a privilege to stand in the House today after so many years. First of all, I congratulate the team. The team is very big, both on the Government’s side and also on the hau kāinga side. I suppose this is an opportunity for people to speak in platitudes about the hard work and how good we are feeling. I suppose that is good in one way. I do not want to go off the beaten track a wee bit, like I normally do; I want to take the opportunity to remind the nation that until we get to a place where every settlement has been done, we cannot truly be on the road to being a unified nation. I mean that sincerely, to both sides.']"
